iso_code,date,daily_vaccinations_per_million
CHL,2021-02-16,9552.0
CHL,2021-02-17,8863.0
CHL,2021-02-18,8126.0
CHL,2021-02-19,7477.0
CHL,2021-02-20,7329.0
CHL,2021-02-21,7304.0
CHL,2021-02-22,6131.0
CHL,2021-02-23,5195.0
CHL,2021-02-24,4439.0
CHL,2021-02-25,3924.0
CHL,2021-02-26,3450.0
CHL,2021-02-27,3453.0
CHL,2021-02-28,3447.0
CHL,2021-03-01,3666.0
CHL,2021-03-02,4240.0
CHL,2021-03-03,5918.0
CHL,2021-03-04,7588.0
CHL,2021-03-05,9221.0
CHL,2021-03-06,9397.0
CHL,2021-03-07,9454.0
CHL,2021-03-08,11039.0
CHL,2021-03-09,12566.0
CHL,2021-03-10,13231.0
CHL,2021-03-11,14023.0
CHL,2021-03-12,14592.0
CHL,2021-03-13,14716.0
CHL,2021-03-14,14706.0
CHL,2021-03-15,15298.0
CHL,2021-03-16,15549.0
CHL,2021-03-17,15296.0
CHL,2021-03-18,14686.0
CHL,2021-03-19,14093.0
CHL,2021-03-20,13972.0
CHL,2021-03-21,13952.0
CHL,2021-03-22,12751.0
CHL,2021-03-23,11491.0
CHL,2021-03-24,10389.0
CHL,2021-03-25,9479.0
CHL,2021-03-26,8907.0
CHL,2021-03-27,8770.0
CHL,2021-03-28,8750.0
CHL,2021-03-29,8735.0
CHL,2021-03-30,9016.0
CHL,2021-03-31,9472.0
CHL,2021-04-01,10146.0
CHL,2021-04-02,8579.0
CHL,2021-04-03,8487.0
CHL,2021-04-04,8485.0
CHL,2021-04-05,8619.0
CHL,2021-04-06,8331.0
CHL,2021-04-07,7981.0
CHL,2021-04-08,7506.0
CHL,2021-04-09,9083.0
CHL,2021-04-10,9252.0
CHL,2021-04-11,9262.0
CHL,2021-04-12,8907.0
CHL,2021-04-13,8873.0
CHL,2021-04-14,8846.0
CHL,2021-04-15,8605.0
CHL,2021-04-16,8422.0
CHL,2021-04-17,8394.0
CHL,2021-04-18,8395.0
CHL,2021-04-19,8083.0
CHL,2021-04-20,7742.0
CHL,2021-04-21,7355.0
CHL,2021-04-22,7307.0
CHL,2021-04-23,7228.0
CHL,2021-04-24,7194.0
CHL,2021-04-25,7182.0
CHL,2021-04-26,7194.0
CHL,2021-04-27,7061.0
CHL,2021-04-28,6998.0
CHL,2021-04-29,6661.0
CHL,2021-04-30,5949.0
CHL,2021-05-01,5835.0
CHL,2021-05-02,5838.0
CHL,2021-05-03,5504.0
CHL,2021-05-04,5490.0
CHL,2021-05-05,5535.0
CHL,2021-05-06,5557.0
CHL,2021-05-07,6004.0
CHL,2021-05-08,6177.0
CHL,2021-05-09,6176.0
CHL,2021-05-10,6339.0
CHL,2021-05-11,6510.0
CHL,2021-05-12,6571.0
CHL,2021-05-13,6567.0
CHL,2021-05-14,6652.0
CHL,2021-05-15,6473.0
CHL,2021-05-16,6465.0
CHL,2021-05-17,6450.0
CHL,2021-05-18,6384.0
CHL,2021-05-19,6262.0
CHL,2021-05-20,6516.0
CHL,2021-05-21,5402.0
CHL,2021-05-22,5638.0
CHL,2021-05-23,5666.0
CHL,2021-05-24,6152.0
CHL,2021-05-25,6620.0
CHL,2021-05-26,7082.0
CHL,2021-05-27,7166.0
CHL,2021-05-28,8480.0
CHL,2021-05-29,8586.0
CHL,2021-05-30,8629.0
CHL,2021-05-31,8471.0
CHL,2021-06-01,8283.0
CHL,2021-06-02,8098.0
CHL,2021-06-03,7805.0
CHL,2021-06-04,7499.0
CHL,2021-06-05,7428.0
CHL,2021-06-06,7390.0
CHL,2021-06-07,7135.0
CHL,2021-06-08,6862.0
CHL,2021-06-09,6784.0
CHL,2021-06-10,7076.0
CHL,2021-06-11,7327.0
CHL,2021-06-12,7288.0
CHL,2021-06-13,7266.0
CHL,2021-06-14,7566.0
CHL,2021-06-15,7759.0
CHL,2021-06-16,8007.0
CHL,2021-06-17,7865.0
CHL,2021-06-18,7331.0
CHL,2021-06-19,7363.0
CHL,2021-06-20,7377.0
CHL,2021-06-21,5875.0
CHL,2021-06-22,6605.0
CHL,2021-06-23,6790.0
CHL,2021-06-24,7305.0
CHL,2021-06-25,8079.0
CHL,2021-06-26,8199.0
CHL,2021-06-27,8212.0
CHL,2021-06-28,8107.0
CHL,2021-06-29,7664.0
CHL,2021-06-30,7317.0
CHL,2021-07-01,6793.0
CHL,2021-07-02,6276.0
CHL,2021-07-03,6164.0
CHL,2021-07-04,6156.0
CHL,2021-07-05,7269.0
CHL,2021-07-06,6383.0
CHL,2021-07-07,6065.0
CHL,2021-07-08,5870.0
CHL,2021-07-09,5853.0
CHL,2021-07-10,5893.0
CHL,2021-07-11,5898.0
CHL,2021-07-12,6081.0
CHL,2021-07-13,6481.0
CHL,2021-07-14,6486.0
CHL,2021-07-15,6566.0
CHL,2021-07-16,5564.0
CHL,2021-07-17,5418.0
CHL,2021-07-18,5397.0
CHL,2021-07-19,4977.0
CHL,2021-07-20,4608.0
CHL,2021-07-21,4176.0
CHL,2021-07-22,3514.0
CHL,2021-07-23,4341.0
CHL,2021-07-24,4421.0
CHL,2021-07-25,4427.0
CHL,2021-07-26,3931.0
CHL,2021-07-27,3310.0
CHL,2021-07-28,2794.0
CHL,2021-07-29,2883.0
CHL,2021-07-30,2592.0
CHL,2021-07-31,2417.0
CHL,2021-08-01,2399.0
CHL,2021-08-02,2901.0
CHL,2021-08-03,3554.0
CHL,2021-08-04,3772.0
CHL,2021-08-05,3445.0
CHL,2021-08-06,3131.0
CHL,2021-08-07,3056.0
CHL,2021-08-08,3053.0
CHL,2021-08-09,2860.0
CHL,2021-08-10,2479.0
CHL,2021-08-11,3417.0
CHL,2021-08-12,4348.0
CHL,2021-08-13,5191.0
CHL,2021-08-14,5218.0
CHL,2021-08-15,5221.0
CHL,2021-08-16,6120.0
CHL,2021-08-17,7245.0
CHL,2021-08-18,7240.0
CHL,2021-08-19,7226.0
CHL,2021-08-20,7241.0
CHL,2021-08-21,7253.0
CHL,2021-08-22,7259.0
CHL,2021-08-23,6514.0
CHL,2021-08-24,5618.0
CHL,2021-08-25,5046.0
CHL,2021-08-26,5154.0
CHL,2021-08-27,5031.0
CHL,2021-08-28,5014.0
CHL,2021-08-29,5011.0
CHL,2021-08-30,5566.0
CHL,2021-08-31,6194.0
CHL,2021-09-01,6519.0
CHL,2021-09-02,6193.0
CHL,2021-09-03,5958.0
CHL,2021-09-04,5947.0
CHL,2021-09-05,5942.0
CHL,2021-09-06,5653.0
CHL,2021-09-07,5501.0
CHL,2021-09-08,5453.0
CHL,2021-09-09,5431.0
CHL,2021-09-10,5675.0
CHL,2021-09-11,5680.0
CHL,2021-09-12,5680.0
CHL,2021-09-13,5961.0
CHL,2021-09-14,5936.0
CHL,2021-09-15,5863.0
CHL,2021-09-16,5337.0
CHL,2021-09-17,4336.0
CHL,2021-09-18,4311.0
CHL,2021-09-19,4309.0
CHL,2021-09-20,3959.0
CHL,2021-09-21,3806.0
CHL,2021-09-22,3999.0
CHL,2021-09-23,4574.0
CHL,2021-09-24,5681.0
CHL,2021-09-25,5701.0
CHL,2021-09-26,5704.0
CHL,2021-09-27,6101.0
CHL,2021-09-28,6658.0
CHL,2021-09-29,7069.0
CHL,2021-09-30,7494.0
CHL,2021-10-01,7744.0
CHL,2021-10-02,7786.0
CHL,2021-10-03,7790.0
CHL,2021-10-04,7582.0
CHL,2021-10-05,7102.0
CHL,2021-10-06,6600.0
CHL,2021-10-07,6259.0
CHL,2021-10-08,5979.0
CHL,2021-10-09,5944.0
CHL,2021-10-10,5940.0
CHL,2021-10-11,4680.0
CHL,2021-10-12,5016.0
CHL,2021-10-13,5544.0
CHL,2021-10-14,5844.0
CHL,2021-10-15,6058.0
CHL,2021-10-16,6076.0
CHL,2021-10-17,6079.0
CHL,2021-10-18,7490.0
CHL,2021-10-19,7584.0
CHL,2021-10-20,7682.0
CHL,2021-10-21,7951.0
CHL,2021-10-22,8466.0
CHL,2021-10-23,8492.0
CHL,2021-10-24,8494.0
CHL,2021-10-25,9135.0
CHL,2021-10-26,9837.0
CHL,2021-10-27,10475.0
CHL,2021-10-28,11131.0
CHL,2021-10-29,11513.0
CHL,2021-10-30,11644.0
CHL,2021-10-31,11657.0
CHL,2021-11-01,9611.0
CHL,2021-11-02,9150.0
CHL,2021-11-03,9032.0
CHL,2021-11-04,8833.0
CHL,2021-11-05,8578.0
CHL,2021-11-06,8620.0
CHL,2021-11-07,8623.0
CHL,2021-11-08,9981.0
CHL,2021-11-09,9760.0
CHL,2021-11-10,9043.0
CHL,2021-11-11,8273.0
CHL,2021-11-12,7790.0
CHL,2021-11-13,7790.0
CHL,2021-11-14,7791.0
CHL,2021-11-15,7851.0
CHL,2021-11-16,7572.0
CHL,2021-11-17,7347.0
CHL,2021-11-18,7155.0
CHL,2021-11-19,6881.0
CHL,2021-11-20,6801.0
CHL,2021-11-21,6791.0
CHL,2021-11-22,6380.0
CHL,2021-11-23,6011.0
CHL,2021-11-24,5683.0
CHL,2021-11-25,5397.0
CHL,2021-11-26,5150.0
CHL,2021-11-27,5167.0
CHL,2021-11-28,5176.0
CHL,2021-11-29,5163.0
CHL,2021-11-30,5355.0
CHL,2021-12-01,5519.0
CHL,2021-12-02,5705.0
CHL,2021-12-03,5871.0
CHL,2021-12-04,5877.0
CHL,2021-12-05,5880.0
CHL,2021-12-06,6072.0
CHL,2021-12-07,6092.0
CHL,2021-12-08,4927.0
CHL,2021-12-09,5010.0
CHL,2021-12-10,5026.0
CHL,2021-12-11,5053.0
CHL,2021-12-12,5055.0
CHL,2021-12-13,5116.0
CHL,2021-12-14,5046.0
CHL,2021-12-15,6105.0
CHL,2021-12-16,5876.0
CHL,2021-12-17,5624.0
CHL,2021-12-18,5569.0
CHL,2021-12-19,5560.0
CHL,2021-12-20,5236.0
CHL,2021-12-21,4927.0
CHL,2021-12-22,4593.0
CHL,2021-12-23,4198.0
CHL,2021-12-24,3485.0
CHL,2021-12-25,3327.0
CHL,2021-12-26,3317.0
CHL,2021-12-27,3603.0
CHL,2021-12-28,4336.0
CHL,2021-12-29,5297.0
CHL,2021-12-30,6349.0
CHL,2021-12-31,6614.0
CHL,2022-01-01,6614.0
CHL,2022-01-02,6611.0
CHL,2022-01-03,6739.0
CHL,2022-01-04,6393.0
CHL,2022-01-05,5750.0
CHL,2022-01-06,5169.0
CHL,2022-01-07,5775.0
CHL,2022-01-08,5886.0
CHL,2022-01-09,5897.0
CHL,2022-01-10,5652.0
CHL,2022-01-11,5330.0
CHL,2022-01-12,5088.0
CHL,2022-01-13,4776.0
CHL,2022-01-14,4459.0
CHL,2022-01-15,4434.0
CHL,2022-01-16,4423.0
CHL,2022-01-17,4089.0
CHL,2022-01-18,3762.0
CHL,2022-01-19,3593.0
CHL,2022-01-20,3738.0
CHL,2022-01-21,3760.0
CHL,2022-01-22,3742.0
CHL,2022-01-23,3743.0
CHL,2022-01-24,3738.0
CHL,2022-01-25,3794.0
CHL,2022-01-26,3734.0
CHL,2022-01-27,3384.0
CHL,2022-01-28,3155.0
CHL,2022-01-29,3143.0
CHL,2022-01-30,3141.0
CHL,2022-01-31,2990.0
CHL,2022-02-01,2845.0
CHL,2022-02-02,2742.0
CHL,2022-02-03,2675.0
CHL,2022-02-04,2635.0
CHL,2022-02-05,2617.0
CHL,2022-02-06,2617.0
CHL,2022-02-07,2812.0
CHL,2022-02-08,2993.0
CHL,2022-02-09,3098.0
CHL,2022-02-10,3155.0
CHL,2022-02-11,3157.0
CHL,2022-02-12,3157.0
CHL,2022-02-13,3158.0
CHL,2022-02-14,3446.0
CHL,2022-02-15,3715.0
CHL,2022-02-16,3994.0
CHL,2022-02-17,4253.0
CHL,2022-02-18,4460.0
CHL,2022-02-19,4464.0
CHL,2022-02-20,4462.0
CHL,2022-02-21,4448.0
CHL,2022-02-22,4434.0
CHL,2022-02-23,4395.0
CHL,2022-02-24,4363.0
CHL,2022-02-25,4365.0
CHL,2022-02-26,4373.0
CHL,2022-02-27,4375.0
CHL,2022-02-28,4441.0
CHL,2022-03-01,4490.0
CHL,2022-03-02,4472.0
CHL,2022-03-03,4466.0
CHL,2022-03-04,4569.0
CHL,2022-03-05,4594.0
CHL,2022-03-06,4594.0
CHL,2022-03-07,4321.0
CHL,2022-03-08,4093.0
CHL,2022-03-09,3999.0
CHL,2022-03-10,3928.0
CHL,2022-03-11,3876.0
CHL,2022-03-12,3896.0
CHL,2022-03-13,3897.0
CHL,2022-03-14,3691.0
CHL,2022-03-15,3554.0
CHL,2022-03-16,3412.0
CHL,2022-03-17,3284.0
CHL,2022-03-18,3219.0
CHL,2022-03-19,3215.0
CHL,2022-03-20,3215.0
CHL,2022-03-21,3158.0
CHL,2022-03-22,2879.0
CHN,2020-12-15,
CHN,2020-12-16,130.0
CHN,2020-12-17,130.0
CHN,2020-12-18,130.0
CHN,2020-12-19,130.0
CHN,2020-12-20,130.0
CHN,2020-12-21,130.0
CHN,2020-12-22,130.0
CHN,2020-12-23,130.0
CHN,2020-12-24,130.0
CHN,2020-12-25,130.0
CHN,2020-12-26,130.0
CHN,2020-12-27,130.0
CHN,2020-12-28,130.0
CHN,2020-12-29,130.0
CHN,2020-12-30,130.0
CHN,2020-12-31,130.0
CHN,2021-01-01,161.0
CHN,2021-01-02,192.0
CHN,2021-01-03,223.0
CHN,2021-01-04,253.0
CHN,2021-01-05,284.0
CHN,2021-01-06,315.0
CHN,2021-01-07,346.0
CHN,2021-01-08,346.0
CHN,2021-01-09,346.0
CHN,2021-01-10,321.0
CHN,2021-01-11,297.0
CHN,2021-01-12,272.0
CHN,2021-01-13,247.0
CHN,2021-01-14,268.0
CHN,2021-01-15,290.0
CHN,2021-01-16,311.0
CHN,2021-01-17,357.0
CHN,2021-01-18,403.0
CHN,2021-01-19,449.0
CHN,2021-01-20,495.0
CHN,2021-01-21,534.0
CHN,2021-01-22,573.0
CHN,2021-01-23,612.0
CHN,2021-01-24,651.0
CHN,2021-01-25,690.0
CHN,2021-01-26,729.0
CHN,2021-01-27,768.0
CHN,2021-01-28,689.0
CHN,2021-01-29,610.0
CHN,2021-01-30,530.0
CHN,2021-01-31,451.0
CHN,2021-02-01,579.0
CHN,2021-02-02,707.0
CHN,2021-02-03,834.0
CHN,2021-02-04,957.0
CHN,2021-02-05,1080.0
CHN,2021-02-06,1204.0
CHN,2021-02-07,1327.0
CHN,2021-02-08,1243.0
CHN,2021-02-09,1159.0
CHN,2021-02-10,984.0
CHN,2021-02-11,893.0
CHN,2021-02-12,802.0
CHN,2021-02-13,711.0
CHN,2021-02-14,620.0
CHN,2021-02-15,528.0
CHN,2021-02-16,437.0
CHN,2021-02-17,437.0
CHN,2021-02-18,437.0
CHN,2021-02-19,437.0
CHN,2021-02-20,437.0
CHN,2021-02-21,437.0
CHN,2021-02-22,437.0
CHN,2021-02-23,437.0
CHN,2021-02-24,437.0
CHN,2021-02-25,437.0
CHN,2021-02-26,437.0
CHN,2021-02-27,437.0
CHN,2021-02-28,437.0
CHN,2021-03-01,463.0
CHN,2021-03-02,488.0
CHN,2021-03-03,514.0
CHN,2021-03-04,540.0
CHN,2021-03-05,565.0
CHN,2021-03-06,591.0
CHN,2021-03-07,616.0
CHN,2021-03-08,616.0
CHN,2021-03-09,616.0
CHN,2021-03-10,616.0
CHN,2021-03-11,616.0
CHN,2021-03-12,616.0
CHN,2021-03-13,616.0
CHN,2021-03-14,616.0
CHN,2021-03-15,693.0
CHN,2021-03-16,769.0
CHN,2021-03-17,846.0
CHN,2021-03-18,922.0
CHN,2021-03-19,998.0
CHN,2021-03-20,1075.0
CHN,2021-03-21,1259.0
CHN,2021-03-22,1367.0
CHN,2021-03-23,1438.0
CHN,2021-03-24,1572.0
CHN,2021-03-25,1950.0
CHN,2021-03-26,2391.0
CHN,2021-03-27,2716.0
CHN,2021-03-28,2859.0
CHN,2021-03-29,3017.0
CHN,2021-03-30,3150.0
CHN,2021-03-31,3359.0
CHN,2021-04-01,3489.0
CHN,2021-04-02,3594.0
CHN,2021-04-03,3389.0
CHN,2021-04-04,3300.0
CHN,2021-04-05,3150.0
CHN,2021-04-06,3089.0
CHN,2021-04-07,2893.0
CHN,2021-04-08,2822.0
CHN,2021-04-09,2702.0
CHN,2021-04-10,2749.0
CHN,2021-04-11,2708.0
CHN,2021-04-12,2881.0
CHN,2021-04-13,2938.0
CHN,2021-04-14,2982.0
CHN,2021-04-15,2808.0
CHN,2021-04-16,2595.0
CHN,2021-04-17,2506.0
CHN,2021-04-18,2452.0
CHN,2021-04-19,2284.0
CHN,2021-04-20,2307.0
CHN,2021-04-21,2470.0
CHN,2021-04-22,2739.0
CHN,2021-04-23,2841.0
CHN,2021-04-24,3017.0
CHN,2021-04-25,3242.0
CHN,2021-04-26,3409.0
CHN,2021-04-27,3662.0
CHN,2021-04-28,3928.0
CHN,2021-04-29,4178.0
CHN,2021-04-30,4845.0
CHN,2021-05-01,4955.0
CHN,2021-05-02,4989.0
CHN,2021-05-03,4987.0
CHN,2021-05-04,4809.0
CHN,2021-05-05,4523.0
CHN,2021-05-06,4379.0
CHN,2021-05-07,4269.0
CHN,2021-05-08,4667.0
CHN,2021-05-09,4844.0
CHN,2021-05-10,5248.0
CHN,2021-05-11,5747.0
CHN,2021-05-12,6394.0
CHN,2021-05-13,6843.0
CHN,2021-05-14,7162.0
CHN,2021-05-15,7458.0
CHN,2021-05-16,8174.0
CHN,2021-05-17,8806.0
CHN,2021-05-18,9198.0
CHN,2021-05-19,9421.0
CHN,2021-05-20,9871.0
CHN,2021-05-21,10160.0
CHN,2021-05-22,10316.0
CHN,2021-05-23,10279.0
CHN,2021-05-24,10412.0
CHN,2021-05-25,10982.0
CHN,2021-05-26,11594.0
CHN,2021-05-27,11639.0
CHN,2021-05-28,11835.0
CHN,2021-05-29,12236.0
CHN,2021-05-30,12692.0
CHN,2021-05-31,13276.0
CHN,2021-06-01,13373.0
CHN,2021-06-02,13661.0
CHN,2021-06-03,13762.0
CHN,2021-06-04,13996.0
CHN,2021-06-05,14055.0
CHN,2021-06-06,13720.0
CHN,2021-06-07,13123.0
CHN,2021-06-08,12568.0
CHN,2021-06-09,11873.0
CHN,2021-06-10,12049.0
CHN,2021-06-11,11774.0
CHN,2021-06-12,11421.0
CHN,2021-06-13,11365.0
CHN,2021-06-14,10881.0
CHN,2021-06-15,11370.0
CHN,2021-06-16,11899.0
CHN,2021-06-17,12004.0
CHN,2021-06-18,12537.0
CHN,2021-06-19,13054.0
CHN,2021-06-20,13497.0
CHN,2021-06-21,14403.0
CHN,2021-06-22,14627.0
CHN,2021-06-23,14912.0
CHN,2021-06-24,15232.0
CHN,2021-06-25,15188.0
CHN,2021-06-26,15306.0
CHN,2021-06-27,15487.0
CHN,2021-06-28,15527.0
CHN,2021-06-29,15228.0
CHN,2021-06-30,14716.0
CHN,2021-07-01,14195.0
CHN,2021-07-02,13786.0
CHN,2021-07-03,12939.0
CHN,2021-07-04,11842.0
CHN,2021-07-05,11049.0
CHN,2021-07-06,10479.0
CHN,2021-07-07,9665.0
CHN,2021-07-08,8910.0
CHN,2021-07-09,8140.0
CHN,2021-07-10,7728.0
CHN,2021-07-11,7615.0
CHN,2021-07-12,7222.0
CHN,2021-07-13,6959.0
CHN,2021-07-14,7145.0
CHN,2021-07-15,7134.0
CHN,2021-07-16,7138.0
CHN,2021-07-17,7247.0
CHN,2021-07-18,7327.0
CHN,2021-07-19,7506.0
CHN,2021-07-20,7564.0
CHN,2021-07-21,7616.0
CHN,2021-07-22,8038.0
CHN,2021-07-23,8633.0
CHN,2021-07-24,9029.0
CHN,2021-07-25,9270.0
CHN,2021-07-26,9749.0
CHN,2021-07-27,10374.0
CHN,2021-07-28,10846.0
CHN,2021-07-29,11040.0
CHN,2021-07-30,11128.0
CHN,2021-07-31,11288.0
CHN,2021-08-01,11797.0
CHN,2021-08-02,12148.0
CHN,2021-08-03,12364.0
CHN,2021-08-04,12362.0
CHN,2021-08-05,12127.0
CHN,2021-08-06,11908.0
CHN,2021-08-07,11621.0
CHN,2021-08-08,11177.0
CHN,2021-08-09,10521.0
CHN,2021-08-10,9866.0
CHN,2021-08-11,9300.0
CHN,2021-08-12,8966.0
CHN,2021-08-13,8566.0
CHN,2021-08-14,8263.0
CHN,2021-08-15,7953.0
CHN,2021-08-16,7945.0
CHN,2021-08-17,7832.0
CHN,2021-08-18,7902.0
CHN,2021-08-19,7910.0
CHN,2021-08-20,7914.0
CHN,2021-08-21,8114.0
CHN,2021-08-22,8312.0
CHN,2021-08-23,8558.0
CHN,2021-08-24,8751.0
CHN,2021-08-25,8735.0
CHN,2021-08-26,9050.0
CHN,2021-08-27,9413.0
CHN,2021-08-28,9601.0
CHN,2021-08-29,9661.0
CHN,2021-08-30,9305.0
CHN,2021-08-31,9086.0
CHN,2021-09-01,8704.0
CHN,2021-09-02,7986.0
CHN,2021-09-03,7184.0
CHN,2021-09-04,6672.0
CHN,2021-09-05,6214.0
CHN,2021-09-06,5650.0
CHN,2021-09-07,5088.0
CHN,2021-09-08,4763.0
CHN,2021-09-09,4469.0
CHN,2021-09-10,4260.0
CHN,2021-09-11,4174.0
CHN,2021-09-12,4023.0
CHN,2021-09-13,3901.0
CHN,2021-09-14,3750.0
CHN,2021-09-15,3645.0
CHN,2021-09-16,3546.0
CHN,2021-09-17,3440.0
CHN,2021-09-18,3112.0
CHN,2021-09-19,2920.0
CHN,2021-09-20,2816.0
CHN,2021-09-21,2539.0
CHN,2021-09-22,2488.0
CHN,2021-09-23,2484.0
CHN,2021-09-24,2419.0
CHN,2021-09-25,2339.0
CHN,2021-09-26,2232.0
CHN,2021-09-27,2196.0
CHN,2021-09-28,2320.0
CHN,2021-09-29,2210.0
CHN,2021-09-30,2044.0
CHN,2021-10-01,1755.0
CHN,2021-10-02,1511.0
CHN,2021-10-03,1334.0
CHN,2021-10-04,1126.0
CHN,2021-10-05,927.0
CHN,2021-10-06,738.0
CHN,2021-10-07,604.0
CHN,2021-10-08,655.0
CHN,2021-10-09,709.0
CHN,2021-10-10,747.0
CHN,2021-10-11,801.0
CHN,2021-10-12,856.0
CHN,2021-10-13,902.0
CHN,2021-10-14,967.0
CHN,2021-10-15,1027.0
CHN,2021-10-16,1033.0
CHN,2021-10-17,1073.0
CHN,2021-10-18,1131.0
CHN,2021-10-19,1201.0
CHN,2021-10-20,1268.0
CHN,2021-10-21,1307.0
CHN,2021-10-22,1366.0
CHN,2021-10-23,1401.0
CHN,2021-10-24,1398.0
CHN,2021-10-25,1443.0
CHN,2021-10-26,1495.0
CHN,2021-10-27,1575.0
CHN,2021-10-28,1685.0
CHN,2021-10-29,1900.0
CHN,2021-10-30,2338.0
CHN,2021-10-31,2755.0
CHN,2021-11-01,3040.0
CHN,2021-11-02,3424.0
CHN,2021-11-03,3914.0
CHN,2021-11-04,4461.0
CHN,2021-11-05,4886.0
CHN,2021-11-06,5316.0
CHN,2021-11-07,5604.0
CHN,2021-11-08,5843.0
CHN,2021-11-09,6022.0
CHN,2021-11-10,6104.0
CHN,2021-11-11,6069.0
CHN,2021-11-12,6043.0
CHN,2021-11-13,5938.0
CHN,2021-11-14,5820.0
CHN,2021-11-15,5693.0
CHN,2021-11-16,5546.0
CHN,2021-11-17,5367.0
CHN,2021-11-18,5158.0
CHN,2021-11-19,4965.0
CHN,2021-11-20,4808.0
CHN,2021-11-21,4717.0
CHN,2021-11-22,4623.0
CHN,2021-11-23,4603.0
CHN,2021-11-24,4633.0
CHN,2021-11-25,4763.0
CHN,2021-11-26,4940.0
CHN,2021-11-27,5159.0
CHN,2021-11-28,5420.0
CHN,2021-11-29,5641.0
CHN,2021-11-30,5791.0
CHN,2021-12-01,5912.0
CHN,2021-12-02,5938.0
CHN,2021-12-03,5930.0
CHN,2021-12-04,5987.0
CHN,2021-12-05,6033.0
CHN,2021-12-06,5965.0
CHN,2021-12-07,5893.0
CHN,2021-12-08,5792.0
CHN,2021-12-09,5774.0
CHN,2021-12-10,5844.0
CHN,2021-12-11,5864.0
CHN,2021-12-12,5855.0
CHN,2021-12-13,6041.0
CHN,2021-12-14,6197.0
CHN,2021-12-15,6442.0
CHN,2021-12-16,6709.0
CHN,2021-12-17,6920.0
CHN,2021-12-18,7022.0
CHN,2021-12-19,7129.0
CHN,2021-12-20,7319.0
CHN,2021-12-21,7564.0
CHN,2021-12-22,7854.0
CHN,2021-12-23,8130.0
CHN,2021-12-24,8313.0
CHN,2021-12-25,8349.0
CHN,2021-12-26,8432.0
CHN,2021-12-27,8575.0
CHN,2021-12-28,8808.0
CHN,2021-12-29,8968.0
CHN,2021-12-30,8969.0
CHN,2021-12-31,8849.0
CHN,2022-01-01,8227.0
CHN,2022-01-02,7752.0
CHN,2022-01-03,7256.0
CHN,2022-01-04,6711.0
CHN,2022-01-05,6123.0
CHN,2022-01-06,5596.0
CHN,2022-01-07,5187.0
CHN,2022-01-08,5234.0
CHN,2022-01-09,5110.0
CHN,2022-01-10,4987.0
CHN,2022-01-11,4809.0
CHN,2022-01-12,4573.0
CHN,2022-01-13,4323.0
CHN,2022-01-14,4076.0
CHN,2022-01-15,3888.0
CHN,2022-01-16,3766.0
CHN,2022-01-17,3608.0
CHN,2022-01-18,3458.0
CHN,2022-01-19,3323.0
CHN,2022-01-20,3217.0
CHN,2022-01-21,3135.0
CHN,2022-01-22,3055.0
CHN,2022-01-23,3016.0
CHN,2022-01-24,3101.0
CHN,2022-01-25,3117.0
CHN,2022-01-26,3186.0
CHN,2022-01-27,3290.0
CHN,2022-01-28,3312.0
CHN,2022-01-29,3315.0
CHN,2022-01-30,3173.0
CHN,2022-01-31,2678.0
CHN,2022-02-01,2172.0
CHN,2022-02-02,1666.0
CHN,2022-02-03,1201.0
CHN,2022-02-04,864.0
CHN,2022-02-05,672.0
CHN,2022-02-06,659.0
CHN,2022-02-07,1003.0
CHN,2022-02-08,1538.0
CHN,2022-02-09,2152.0
CHN,2022-02-10,2766.0
CHN,2022-02-11,3344.0
CHN,2022-02-12,3729.0
CHN,2022-02-13,3939.0
CHN,2022-02-14,4131.0
CHN,2022-02-15,4040.0
CHN,2022-02-16,4030.0
CHN,2022-02-17,3960.0
CHN,2022-02-18,3862.0
CHN,2022-02-19,3800.0
CHN,2022-02-20,3761.0
CHN,2022-02-21,3746.0
CHN,2022-02-22,3835.0
CHN,2022-02-23,3795.0
CHN,2022-02-24,3825.0
CHN,2022-02-25,3845.0
CHN,2022-02-26,3845.0
CHN,2022-02-27,3898.0
CHN,2022-02-28,3911.0
CHN,2022-03-01,3940.0
CHN,2022-03-02,3928.0
CHN,2022-03-03,3830.0
CHN,2022-03-04,3739.0
CHN,2022-03-05,3683.0
CHN,2022-03-06,3617.0
CHN,2022-03-07,3525.0
CHN,2022-03-08,3395.0
CHN,2022-03-09,3315.0
CHN,2022-03-10,3269.0
CHN,2022-03-11,3246.0
CHN,2022-03-12,3217.0
CHN,2022-03-13,3220.0
CHN,2022-03-14,3243.0
CHN,2022-03-15,3341.0
CHN,2022-03-16,3369.0
CHN,2022-03-17,3335.0
CHN,2022-03-18,3311.0
CHN,2022-03-19,3308.0
CHN,2022-03-20,3274.0
CHN,2022-03-21,3175.0
CHN,2022-03-22,3058.0
CHN,2022-03-23,2980.0
CHN,2022-03-24,2950.0
CHN,2022-03-25,2859.0
CHN,2022-03-26,2823.0
CHN,2022-03-27,2834.0
CHN,2022-03-28,2836.0
CHN,2022-03-29,2822.0
COL,2021-02-17,
COL,2021-02-18,193.0
COL,2021-02-19,208.0
COL,2021-02-20,215.0
COL,2021-02-21,194.0
COL,2021-02-22,176.0
COL,2021-02-23,156.0
COL,2021-02-24,141.0
COL,2021-02-25,157.0
COL,2021-02-26,167.0
COL,2021-02-27,225.0
COL,2021-02-28,253.0
